03/12/2016 04:51	15.67
03/12/2016 04:56	15.44
03/12/2016 05:06	16.25
03/12/2016 05:11	17.93
03/12/2016 05:21	16.8
03/12/2016 05:26	15.58
03/12/2016 05:31	15.77
03/12/2016 05:36	16.25
03/12/2016 05:41	16.51
03/12/2016 05:46	17.16
03/12/2016 05:51	17.16
03/12/2016 06:01	18.62
03/12/2016 06:06	17.33
03/12/2016 06:11	18.79
03/12/2016 06:16	17.87
03/12/2016 06:21	18.01
03/12/2016 06:31	18.35
03/12/2016 06:36	18.79
03/12/2016 06:41	19.13
03/12/2016 06:46	20.8
03/12/2016 06:51	19.02
03/12/2016 06:56	20.38
03/12/2016 07:01	21.05
03/12/2016 07:06	20.34
03/12/2016 07:11	20.84
03/12/2016 07:16	19.87
03/12/2016 07:21	21.07
03/12/2016 07:31	21.48
03/12/2016 07:36	19.84
03/12/2016 07:41	23.85
03/12/2016 07:46	22.29
03/12/2016 07:51	22.69
03/12/2016 08:06	21.72
03/12/2016 08:21	24.72
03/12/2016 08:26	22.53
03/12/2016 08:36	21.28
03/12/2016 08:41	24.24
03/12/2016 08:51	21.39
03/12/2016 08:56	22.04
03/12/2016 09:01	22.04
03/12/2016 09:06	22.35
03/12/2016 09:11	23.36
03/12/2016 09:16	23.36
03/12/2016 09:21	23.03
03/12/2016 09:26	24.27
03/12/2016 09:31	24.27
03/12/2016 09:36	26.8
03/12/2016 09:41	26.8
03/12/2016 09:51	22
03/12/2016 10:01	21.94
03/12/2016 10:06	20.47
03/12/2016 10:11	21.36
03/12/2016 10:16	21.83
03/12/2016 10:21	21.83
03/12/2016 10:26	21.72
03/12/2016 10:31	21.32
03/12/2016 10:36	21.32
03/12/2016 10:41	22.21
03/12/2016 10:46	22
03/12/2016 10:51	22
03/12/2016 10:56	21.53
03/12/2016 11:01	21.68
03/12/2016 11:06	21.68
03/12/2016 11:11	20.97
03/12/2016 11:16	22.32
03/12/2016 11:21	25.06
03/12/2016 11:26	21.56
03/12/2016 11:36	20.78
03/12/2016 11:41	19.53
03/12/2016 11:46	19.53
03/12/2016 11:51	19.14
03/12/2016 11:56	19.14
03/12/2016 12:01	19.12
03/12/2016 12:21	19.12
03/12/2016 12:26	19.83
03/12/2016 12:31	20.21
03/12/2016 12:36	20.52
03/12/2016 12:41	20.88
03/12/2016 12:46	20.03
03/12/2016 12:51	20.03
03/12/2016 12:56	19.5
03/12/2016 13:01	19.66
03/12/2016 13:16	19.79
03/12/2016 13:21	23.74
03/12/2016 13:26	20.81
03/12/2016 13:31	19.87
03/12/2016 13:36	20.93
03/12/2016 13:41	20.1
03/12/2016 13:46	19.9
03/12/2016 13:51	19.05
03/12/2016 13:56	18.97
03/12/2016 14:01	18.97
03/12/2016 14:06	18.71
03/12/2016 14:11	20.12
03/12/2016 14:16	20.12
03/12/2016 14:26	19.58
03/12/2016 14:31	19.08
03/12/2016 14:41	19.05
03/12/2016 14:46	19.72
03/12/2016 14:51	19.45
03/12/2016 14:56	19.69
03/12/2016 15:01	19.69
03/12/2016 15:06	19.18
03/12/2016 15:11	19.34
03/12/2016 15:21	18.53
03/12/2016 15:31	20.16
03/12/2016 15:36	19.27
03/12/2016 15:41	19.44
03/12/2016 15:46	18.92
03/12/2016 15:51	21.09
03/12/2016 15:56	18.98
03/12/2016 16:01	18.98
03/12/2016 16:06	18.9
03/12/2016 16:11	20.66
03/12/2016 16:16	20.66
03/12/2016 16:21	20.88
03/12/2016 16:26	20.12
03/12/2016 16:31	19.72
03/12/2016 16:41	20.06
03/12/2016 16:46	19.41
03/12/2016 16:51	20.71
03/12/2016 16:56	20.84
03/12/2016 17:01	21.94
03/12/2016 17:06	20.93
03/12/2016 17:11	20.12
03/12/2016 17:16	20.73
03/12/2016 17:21	19.96
03/12/2016 17:26	20.71
03/12/2016 17:31	20.35
03/12/2016 17:36	21.36
03/12/2016 17:41	19.85
03/12/2016 17:46	19.74
03/12/2016 17:51	19.23
03/12/2016 17:56	19.55
03/12/2016 18:01	19.43
03/12/2016 18:06	20.43
03/12/2016 18:11	20.61
03/12/2016 18:16	17.96
03/12/2016 18:21	18.81
03/12/2016 18:26	25.47
03/12/2016 18:31	18.04
03/12/2016 18:36	20.94
03/12/2016 18:56	18.25
03/12/2016 19:06	19.89
03/12/2016 19:11	19.71
03/12/2016 19:16	19.71
03/12/2016 19:21	19.34
03/12/2016 19:26	19.14
03/12/2016 19:31	19.07
03/12/2016 19:36	19.16
03/12/2016 19:41	19.07
03/12/2016 19:46	17.94
03/12/2016 19:51	17.94
03/12/2016 19:56	18.49
03/12/2016 20:01	18.42
03/12/2016 20:11	19.48
03/12/2016 20:16	17.97
03/12/2016 20:21	16.79
03/12/2016 20:26	17.49
03/12/2016 20:36	18.21
03/12/2016 20:41	18.68
03/12/2016 20:46	17.04
03/12/2016 20:51	17.04
03/12/2016 20:56	20.03
03/12/2016 21:01	17.52
03/12/2016 21:06	17.52
03/12/2016 21:11	18.5
03/12/2016 21:16	18.5
03/12/2016 21:21	17.87
03/12/2016 21:26	17.34
03/12/2016 21:31	17.62
03/12/2016 21:36	25.62
03/12/2016 21:41	17.65
03/12/2016 21:46	17.65
03/12/2016 21:51	18.11
03/12/2016 21:56	17.8
03/12/2016 22:01	18.16
03/12/2016 22:11	17.61
03/12/2016 22:16	17.63
03/12/2016 22:21	17.69
03/12/2016 22:26	17.03
03/12/2016 22:31	16.52
03/12/2016 22:36	17.24
03/12/2016 22:51	16.56
03/12/2016 22:56	16.43
03/12/2016 23:01	15.68
03/12/2016 23:06	16.46
03/12/2016 23:11	15.68
03/12/2016 23:16	15.76
03/12/2016 23:26	15.43
03/12/2016 23:31	15.78
03/12/2016 23:41	15.87
03/12/2016 23:46	17
03/12/2016 23:51	17
03/12/2016 23:56	23.91
03/13/2016 00:01	15.04
03/13/2016 00:06	15.04
03/13/2016 00:11	14.78
03/13/2016 00:16	14.78
03/13/2016 00:21	14.81
03/13/2016 00:26	15.01
03/13/2016 00:31	17.96
03/13/2016 00:36	15.27
03/13/2016 00:41	14.83
03/13/2016 00:46	15
03/13/2016 00:51	15.03
03/13/2016 01:01	15.12
03/13/2016 01:06	14.25
03/13/2016 01:11	14.82
03/13/2016 01:16	14.81
03/13/2016 01:21	15.23
03/13/2016 01:26	14.77
03/13/2016 01:31	14.68
03/13/2016 01:36	14.51
03/13/2016 01:41	14.88
03/13/2016 01:46	15.24
03/13/2016 01:51	15.1
03/13/2016 01:56	14.67
